,objectid,iso3,adm2_name,adm2_altnm,adm2_id,adm1_name,adm1_id,adm0_name,adm0_id,mapclr,rb,disp_area,salb_id,source,source_id,source_date,lst_update,validity,ID,Gov_ID,Gov_PCode,Gov_NAM_En,Gov_NAM_Ar,Dis_ID,Dis_NAM_En,Dis_NAM_Ar,ADM0_PCode
242,3224,YEM,Majz,مجز,1043165,Sa'dah,903646,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2210,01/02/2019,05/03/2021,0,10,22,YE22,Sa'ada,صعدة,2210,Majz,مجز,YE
243,3225,YEM,Majzar,مجزر,1043166,Ma'rib,903644,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2601,01/02/2019,05/03/2021,0,66,26,YE26,Marib,مأرب,2601,Majzar,مجزر,YE
244,3226,YEM,Man'ar,منعر,1043167,Al Maharah,903636,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2805,01/02/2019,05/03/2021,0,11,28,YE28,Al Maharah,المهرة,2805,Man'ar,منعر,YE
245,3227,YEM,Manakhah,مناخه,1043168,Sana'a,903647,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2310,01/02/2019,05/03/2021,0,133,23,YE23,Sana'a,صنعاء,2310,Manakhah,مناخه,YE
246,3228,YEM,Maqbanah,مقبنه,1043169,Ta'iz,903651,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1504,01/02/2019,05/03/2021,0,226,15,YE15,Taizz,تعز,1504,Shara'b Ar Rawnah,مقبنة,YE
247,3229,YEM,Markhah Al Olya,مرخة العليا,1043170,Shabwah,903649,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2108,01/02/2019,05/03/2021,0,175,21,YE21,Shabwah,شبوة,2108,Merkhah Al Ulya,مرخه العليا,YE
248,3230,YEM,Markhah As Sufla,مرخة السفلى,1043171,Shabwah,903649,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2109,01/02/2019,05/03/2021,0,137,21,YE21,Shabwah,شبوة,2109,Merkhah As Sufla,مرخه السفلى,YE
249,3231,YEM,Mashr'ah Wa Hadnan,مشرعة وحدنان,1043172,Ta'iz,903651,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1509,01/02/2019,05/03/2021,0,246,15,YE15,Taizz,تعز,1509,Jabal Habashy,مشرعة وحدنان,YE
250,3232,YEM,Maswar,مسور,1043173,Amran,903638,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2916,01/02/2019,05/03/2021,0,92,29,YE29,Amran,عمران,2916,Maswar,مسور,YE
251,3233,YEM,Maswarah,مسوره,1043174,Al Bayda,903633,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1403,01/02/2019,05/03/2021,0,179,14,YE14,Al Bayda,البيضاء,1403,Maswarah,مسورة,YE
252,3234,YEM,Mawiyah,ماويه,1043175,Ta'iz,903651,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1501,01/02/2019,05/03/2021,0,284,15,YE15,Taizz,تعز,1501,Mawiyah,ماوية,YE
253,3235,YEM,Mawza',موزع,1043176,Ta'iz,903651,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1507,01/02/2019,05/03/2021,0,259,15,YE15,Taizz,تعز,1507,Dhubab,موزع,YE
254,3236,YEM,Mayfa'ah,ميفعه,1043177,Shabwah,903649,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2116,01/02/2019,05/03/2021,0,176,21,YE21,Shabwah,شبوة,2116,Mayfa'a,ميفعه,YE
255,3237,YEM,Mayfa'at Ans,ميفعة عنس,1043178,Dhamar,903639,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2009,01/02/2019,05/03/2021,0,172,20,YE20,Dhamar,ذمار,2009,Mayfa'at Anss,ميفعة عنس,YE
256,3238,YEM,Mazhar,مزهر,1043179,Raymah,903645,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE3104,01/02/2019,05/03/2021,0,174,31,YE31,Raymah,ريمة,3104,Kusmah,مزهر,YE
257,3239,YEM,Melhan,ملحان,1043180,Al Mahwit,903637,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2705,01/02/2019,05/03/2021,0,304,27,YE27,Al Mahwit,المحويت,2705,Milhan,ملحان,YE
258,3240,YEM,Midi,ميدي,1043181,Hajjah,903641,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1703,01/02/2019,05/03/2021,0,289,17,YE17,Hajjah,حجة,1703,Midi,ميدي,YE
259,3241,YEM,Monabbih,منبه,1043182,Sa'dah,903646,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2203,01/02/2019,05/03/2021,0,9,22,YE22,Sa'ada,صعدة,2203,Monabbih,منبه,YE
260,3242,YEM,Mudhaykhirah,مذيخره,1043183,Ibb,903642,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1117,01/02/2019,05/03/2021,0,274,11,YE11,Ibb,إب,1117,Mudhaykhirah,مذيخرة,YE
261,3243,YEM,Mudiyah,موديه,1043184,Abyan,903630,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1202,01/02/2019,05/03/2021,0,209,12,YE12,Abyan,أبين,1202,Mudiyah,موديه,YE
